Epoch,Batch,Training_Accuracy,Validation_Accuracy,Weighted_Training_Accuracy,Divergence_Loss,Supervised_Loss,TSA_Limit
1.0,1.0,0.0,,0.0,0.0,0.23437833786010742,0.1
1.0,2.0,12.5,,6.25,0.0,0.23692579567432404,0.10562500000000001
1.0,3.0,0.0,,4.166666666666667,0.0,0.2440199851989746,0.11125
1.0,4.0,25.0,,9.375,0.0,0.23477230966091156,0.116875
1.0,5.0,28.571430206298828,,13.214286041259765,0.0,0.24443474411964417,0.12250000000000001
1.0,6.0,14.285715103149414,,13.392857551574707,0.0,0.23468628525733948,0.12812500000000002
1.0,7.0,0.0,,11.479592187064034,0.0,0.23183315992355347,0.13375
1.0,8.0,13.160000801086426,,10.04464316368103,0.0,0.22697602212429047,0.139375
2.0,1.0,12.5,,12.5,0.0,0.2280193269252777,0.14500000000000002
2.0,2.0,25.0,,18.75,0.0,0.22359618544578552,0.150625
2.0,3.0,37.5,,25.0,0.0,0.22607819736003876,0.15625
2.0,4.0,25.0,,25.0,0.0,0.22750496864318848,0.16187500000000002
2.0,5.0,0.0,,20.0,0.0,0.23172035813331604,0.1675
2.0,6.0,42.85714340209961,,23.809523900349934,0.0,0.21832314133644104,0.17312500000000003
2.0,7.0,42.85714340209961,,26.53061240059989,0.0,0.22175902128219604,0.17875000000000002
2.0,8.0,34.029998779296875,,26.785714626312256,0.0,0.21709704399108887,0.184375
3.0,1.0,50.0,,50.0,0.0,0.22275623679161072,0.19
3.0,2.0,37.5,,43.75,0.0,0.21984314918518066,0.195625
3.0,3.0,50.0,,45.833333333333336,0.0,0.21473583579063416,0.20125
3.0,4.0,12.5,,37.5,0.0,0.22655758261680603,0.206875
3.0,5.0,28.571430206298828,,35.71428604125977,0.0,0.23027049005031586,0.21250000000000002
3.0,6.0,42.85714340209961,,36.904762268066406,0.0,0.19910819828510284,0.218125
3.0,7.0,42.85714340209961,,37.75510243007115,0.0,0.21717968583106995,0.22375
3.0,8.0,36.28999710083008,,36.60714340209961,0.0,0.2239917814731598,0.229375
4.0,1.0,25.0,,25.0,0.0,0.21838146448135376,0.23500000000000001
4.0,2.0,37.5,,31.25,0.0,0.2070305496454239,0.240625
4.0,3.0,37.5,,33.333333333333336,0.0,0.2094106674194336,0.24625000000000002
4.0,4.0,25.0,,31.25,0.0,0.2202870398759842,0.251875
4.0,5.0,57.142860412597656,,36.42857208251953,0.0,0.20117901265621185,0.2575
4.0,6.0,71.42857360839844,,42.261905670166016,0.0,0.18057836592197418,0.263125
4.0,7.0,57.142860412597656,,44.38775634765625,0.0,0.2009199857711792,0.26875000000000004
4.0,8.0,54.87999725341797,,44.19642972946167,0.0,0.16805797815322876,0.27437500000000004
5.0,1.0,25.0,,25.0,0.0,0.19290095567703247,0.28
5.0,2.0,62.5,,43.75,0.0,0.1789427548646927,0.285625
5.0,3.0,50.0,,45.833333333333336,0.0,0.180016428232193,0.29125
5.0,4.0,37.5,,43.75,0.0,0.2361532598733902,0.296875
5.0,5.0,42.85714340209961,,43.57142868041992,0.0,0.18897689878940582,0.3025
5.0,6.0,57.142860412597656,,45.83333396911621,0.0,0.1660083830356598,0.308125
5.0,7.0,42.85714340209961,,45.40816388811384,0.0,0.22256632149219513,0.31375
5.0,8.0,62.970001220703125,,46.875000953674316,0.0,0.1886335015296936,0.31937499999999996
6.0,1.0,62.5,,62.5,0.0,0.26010340452194214,0.325
6.0,2.0,87.5,,75.0,0.0,0.15652993321418762,0.330625
6.0,3.0,100.0,,83.33333333333333,0.0,0.1381612867116928,0.33625000000000005
6.0,4.0,37.5,,71.875,0.0,0.16323336958885193,0.34187500000000004
6.0,5.0,42.85714340209961,,66.07142868041993,0.0,0.17234599590301514,0.34750000000000003
6.0,6.0,42.85714340209961,,62.2023811340332,0.0,0.19136396050453186,0.353125
6.0,7.0,57.142860412597656,,61.47959245954241,0.0,0.1342136412858963,0.35875
6.0,8.0,69.9800033569336,,60.937500953674316,0.0,0.16033023595809937,0.364375
7.0,1.0,62.5,,62.5,0.0,0.15273472666740417,0.37
7.0,2.0,87.5,,75.0,0.0,0.17244352400302887,0.375625
7.0,3.0,62.5,,70.83333333333333,0.0,0.16823631525039673,0.38125
7.0,4.0,50.0,,65.625,0.0,0.15033988654613495,0.38687499999999997
7.0,5.0,71.42857360839844,,66.78571472167968,0.0,0.15403403341770172,0.39250000000000007
7.0,6.0,71.42857360839844,,67.55952453613281,0.0,0.14068026840686798,0.39812499999999995
7.0,7.0,71.42857360839844,,68.11224583217076,0.0,0.17264249920845032,0.40375000000000005
7.0,8.0,69.05000305175781,,66.74107265472412,0.0,0.16108199954032898,0.40937500000000004
8.0,1.0,75.0,,75.0,0.0,0.14947351813316345,0.41500000000000004
8.0,2.0,100.0,,87.5,0.0,0.12118197977542877,0.420625
