Epoch,Batch,Training_Accuracy,Validation_Accuracy,Weighted_Training_Accuracy,Divergence_Loss,Supervised_Loss,TSA_Limit
1.0,1.0,12.5,,12.5,0.0021866399329155684,0.22708968818187714,1.0
1.0,2.0,12.5,,12.5,0.0019244611030444503,0.2337217777967453,1.0
1.0,3.0,0.0,,8.333333333333334,0.003024145495146513,0.23116521537303925,1.0
1.0,4.0,12.5,,9.375,0.0016025874065235257,0.22782602906227112,1.0
1.0,5.0,0.0,,7.5,0.0015770049067214131,0.23536546528339386,1.0
1.0,6.0,14.285715103149414,,8.630952517191568,0.001076635904610157,0.22750532627105713,1.0
1.0,7.0,14.285715103149414,,9.438775743756976,0.0010395371355116367,0.22571222484111786,1.0
1.0,8.0,23.540000915527344,,11.830357551574707,0.0014652067329734564,0.225746750831604,1.0
2.0,1.0,12.5,,12.5,0.0016607068246230483,0.22881750762462616,1.0
2.0,2.0,0.0,,6.25,0.0014819072093814611,0.22718863189220428,1.0
2.0,3.0,25.0,,12.5,0.0014512494672089815,0.22364358603954315,1.0
2.0,4.0,25.0,,15.625,0.0012957954313606024,0.22429990768432617,1.0
2.0,5.0,14.285715103149414,,15.357143020629882,0.0012759044766426086,0.228810116648674,1.0
2.0,6.0,28.571430206298828,,17.559524218241375,0.001411228091455996,0.2233324646949768,1.0
2.0,7.0,28.571430206298828,,19.132653645106725,0.0015050387009978294,0.22682452201843262,1.0
2.0,8.0,35.88999938964844,,22.098214864730835,0.001737877493724227,0.22124630212783813,1.0
3.0,1.0,50.0,,50.0,0.002019084757193923,0.211537167429924,1.0
3.0,2.0,25.0,,37.5,0.0026166203897446394,0.22030504047870636,1.0
3.0,3.0,37.5,,37.5,0.003199863713234663,0.21990886330604553,1.0
3.0,4.0,25.0,,34.375,0.0037397141568362713,0.2205212563276291,1.0
3.0,5.0,28.571430206298828,,33.21428604125977,0.005082326475530863,0.22678671777248383,1.0
3.0,6.0,42.85714340209961,,34.82142893473307,0.00450024101883173,0.21036943793296814,1.0
3.0,7.0,42.85714340209961,,35.96938814435686,0.005106132943183184,0.20740121603012085,1.0
3.0,8.0,46.48999786376953,,40.40178632736206,0.005961931776255369,0.20214755833148956,1.0
4.0,1.0,62.5,,62.5,0.007480744272470474,0.20263895392417908,1.0
4.0,2.0,50.0,,56.25,0.008766443468630314,0.19758959114551544,1.0
4.0,3.0,50.0,,54.166666666666664,0.011251425370573997,0.19822856783866882,1.0
4.0,4.0,37.5,,50.0,0.012940884567797184,0.19512435793876648,1.0
4.0,5.0,28.571430206298828,,45.71428604125977,0.01562193688005209,0.20767785608768463,1.0
4.0,6.0,71.42857360839844,,50.000000635782875,0.01800415851175785,0.17547738552093506,1.0
4.0,7.0,42.85714340209961,,48.97959245954241,0.019653353840112686,0.2048015594482422,1.0
4.0,8.0,60.07999801635742,,51.785715103149414,0.01878277026116848,0.17129258811473846,1.0
5.0,1.0,62.5,,62.5,0.019239317625761032,0.18380054831504822,1.0
5.0,2.0,62.5,,62.5,0.01661006174981594,0.16746440529823303,1.0
5.0,3.0,62.5,,62.5,0.018399976193904877,0.16397269070148468,1.0
5.0,4.0,37.5,,56.25,0.021165581420063972,0.17823252081871033,1.0
5.0,5.0,42.85714340209961,,53.57142868041992,0.022180767729878426,0.18988671898841858,1.0
5.0,6.0,71.42857360839844,,56.54761950174967,0.02347790263593197,0.1539248526096344,1.0
5.0,7.0,57.142860412597656,,56.6326539175851,0.02372187003493309,0.15530622005462646,1.0
5.0,8.0,67.6500015258789,,60.267858028411865,0.02561206743121147,0.15093675255775452,1.0
6.0,1.0,75.0,,75.0,0.026241175830364227,0.15839925408363342,1.0
6.0,2.0,87.5,,81.25,0.025383662432432175,0.1421521008014679,1.0
6.0,3.0,87.5,,83.33333333333333,0.025366811081767082,0.1472095251083374,1.0
6.0,4.0,50.0,,75.0,0.026212316006422043,0.1656041443347931,1.0
6.0,5.0,85.71428680419922,,77.14285736083984,0.028558168560266495,0.14573977887630463,1.0
6.0,6.0,100.0,,80.9523811340332,0.02723468840122223,0.13951057195663452,1.0
6.0,7.0,71.42857360839844,,79.59183720179966,0.034951165318489075,0.1366899609565735,1.0
6.0,8.0,71.41000366210938,,80.35714340209961,0.037423450499773026,0.13008078932762146,1.0
7.0,1.0,87.5,,87.5,0.04203050211071968,0.11901698261499405,1.0
7.0,2.0,75.0,,81.25,0.037092335522174835,0.12491033226251602,1.0
7.0,3.0,100.0,,87.5,0.03218001872301102,0.13207045197486877,1.0
7.0,4.0,62.5,,81.25,0.03204793110489845,0.14793193340301514,1.0
7.0,5.0,100.0,,85.0,0.030117513611912727,0.12545707821846008,1.0
7.0,6.0,100.0,,87.5,0.03919524699449539,0.11253469437360764,1.0
7.0,7.0,71.42857360839844,,85.20408194405692,0.03796186298131943,0.15482066571712494,1.0
7.0,8.0,74.27999877929688,,85.2678575515747,0.038486965000629425,0.11892183870077133,1.0
8.0,1.0,87.5,,87.5,0.035881154239177704,0.12395346164703369,1.0
8.0,2.0,100.0,,93.75,0.0328788198530674,0.11091972887516022,1.0
8.0,3.0,87.5,,91.66666666666667,0.03042943961918354,0.11739294230937958,1.0
8.0,4.0,50.0,,81.25,0.030774682760238647,0.14657273888587952,1.0
8.0,5.0,100.0,,85.0,0.03273561969399452,0.11997473239898682,1.0
8.0,6.0,100.0,,87.5,0.039768118411302567,0.10664526373147964,1.0
8.0,7.0,100.0,,89.28571428571429,0.0468069389462471,0.1065085232257843,1.0
8.0,8.0,76.91000366210938,,87.0535717010498,0.04380594193935394,0.12129896879196167,1.0
9.0,1.0,87.5,,87.5,0.04502251744270325,0.11144238710403442,1.0
9.0,2.0,87.5,,87.5,0.037840068340301514,0.10548919439315796,1.0
9.0,3.0,100.0,,91.66666666666667,0.03578358516097069,0.09827975183725357,1.0
9.0,4.0,62.5,,84.375,0.03360651433467865,0.1340714395046234,1.0
9.0,5.0,100.0,,87.5,0.03260437026619911,0.09590847045183182,1.0
9.0,6.0,100.0,,89.58333333333333,0.03719198331236839,0.08827599883079529,1.0
9.0,7.0,85.71428680419922,,89.03061240059989,0.04961526021361351,0.09624670445919037,1.0
9.0,8.0,77.37000274658203,,90.4017858505249,0.043461255729198456,0.1067376509308815,1.0
10.0,1.0,87.5,,87.5,0.047543738037347794,0.09334979951381683,1.0
10.0,2.0,87.5,,87.5,0.039991993457078934,0.09510672092437744,1.0
10.0,3.0,100.0,,91.66666666666667,0.037920501083135605,0.0992017388343811,1.0
10.0,4.0,100.0,,93.75,0.03407015651464462,0.10652372986078262,1.0
10.0,5.0,100.0,,95.0,0.03512057289481163,0.0826118215918541,1.0
10.0,6.0,85.71428680419922,,93.4523811340332,0.0377659872174263,0.11555200070142746,1.0
10.0,7.0,100.0,,94.38775525774274,0.047172002494335175,0.09914325177669525,1.0
10.0,8.0,76.66000366210938,,95.0892858505249,0.03902799263596535,0.09577113389968872,1.0
11.0,1.0,100.0,,100.0,0.042406778782606125,0.0868762657046318,1.0
11.0,2.0,100.0,,100.0,0.04310473054647446,0.08914077281951904,1.0
11.0,3.0,100.0,,100.0,0.04482628032565117,0.08083683252334595,1.0
11.0,4.0,87.5,,96.875,0.04458298534154892,0.09814907610416412,1.0
11.0,5.0,100.0,,97.5,0.045736443251371384,0.08176197856664658,1.0
11.0,6.0,100.0,,97.91666666666667,0.04175597429275513,0.0815778449177742,1.0
11.0,7.0,100.0,,98.21428571428571,0.049796830862760544,0.07491040229797363,1.0
11.0,8.0,77.79000091552734,,98.4375,0.043780367821455,0.08839733898639679,1.0
12.0,1.0,100.0,,100.0,0.04420056566596031,0.07070636749267578,1.0
12.0,2.0,100.0,,100.0,0.031096871942281723,0.07586046308279037,1.0
12.0,3.0,100.0,,100.0,0.035158827900886536,0.082460917532444,1.0
12.0,4.0,100.0,,100.0,0.040830884128808975,0.10904207080602646,1.0
12.0,5.0,100.0,,100.0,0.039971183985471725,0.07979179173707962,1.0
12.0,6.0,100.0,,100.0,0.04217851534485817,0.08747265487909317,1.0
12.0,7.0,85.71428680419922,,97.95918382917132,0.052897803485393524,0.08216344565153122,1.0
12.0,8.0,76.83000183105469,,98.2142858505249,0.04213327914476395,0.08459077775478363,1.0
13.0,1.0,100.0,,100.0,0.0483742356300354,0.06915955245494843,1.0
13.0,2.0,100.0,,100.0,0.04285668209195137,0.062220536172389984,1.0
13.0,3.0,100.0,,100.0,0.046208545565605164,0.06079300120472908,1.0
13.0,4.0,100.0,,100.0,0.04149344936013222,0.0892530083656311,1.0
13.0,5.0,100.0,,100.0,0.034766435623168945,0.07702507078647614,1.0
13.0,6.0,100.0,,100.0,0.04883160442113876,0.07106677442789078,1.0
13.0,7.0,85.71428680419922,,97.95918382917132,0.05148504301905632,0.08259787410497665,1.0
13.0,8.0,75.72000122070312,,98.2142858505249,0.04132675379514694,0.0684143453836441,1.0
14.0,1.0,100.0,,100.0,0.04880069941282272,0.07680168002843857,1.0
14.0,2.0,100.0,,100.0,0.038444530218839645,0.07286296039819717,1.0
14.0,3.0,100.0,,100.0,0.03919905424118042,0.08053596317768097,1.0
14.0,4.0,100.0,,100.0,0.03509576991200447,0.08439230918884277,1.0
14.0,5.0,100.0,,100.0,0.037055451422929764,0.0696435272693634,1.0
14.0,6.0,100.0,,100.0,0.04024142026901245,0.06853724271059036,1.0
14.0,7.0,100.0,,100.0,0.03932854160666466,0.09038329869508743,1.0
14.0,8.0,74.7300033569336,,100.0,0.045509353280067444,0.07127237319946289,1.0
15.0,1.0,100.0,,100.0,0.05660749599337578,0.06852074712514877,1.0
15.0,2.0,100.0,,100.0,0.049158185720443726,0.06866376101970673,1.0
15.0,3.0,100.0,,100.0,0.04146271198987961,0.05817319080233574,1.0
15.0,4.0,100.0,,100.0,0.040833402425050735,0.06354857981204987,1.0
15.0,5.0,100.0,,100.0,0.03373134508728981,0.06524566560983658,1.0
15.0,6.0,100.0,,100.0,0.038190945982933044,0.066590815782547,1.0
15.0,7.0,100.0,,100.0,0.04730001091957092,0.0690157413482666,1.0
15.0,8.0,75.69000244140625,,100.0,0.038343947380781174,0.07165920734405518,1.0
16.0,1.0,100.0,,100.0,0.04495241120457649,0.05416225641965866,1.0
16.0,2.0,100.0,,100.0,0.04378323256969452,0.05886032432317734,1.0
16.0,3.0,100.0,,100.0,0.038194939494132996,0.06309952586889267,1.0
16.0,4.0,100.0,,100.0,0.04082738980650902,0.054412733763456345,1.0
16.0,5.0,100.0,,100.0,0.03916770964860916,0.05674176663160324,1.0
16.0,6.0,100.0,,100.0,0.03756527230143547,0.06542336940765381,1.0
16.0,7.0,100.0,,100.0,0.04666809365153313,0.05015099421143532,1.0
16.0,8.0,75.8800048828125,,100.0,0.03960606828331947,0.06495678424835205,1.0
17.0,1.0,87.5,,87.5,0.048200882971286774,0.06005143001675606,1.0
17.0,2.0,100.0,,93.75,0.039521317929029465,0.05311492830514908,1.0
17.0,3.0,100.0,,95.83333333333333,0.040582042187452316,0.047652412205934525,1.0
17.0,4.0,100.0,,96.875,0.03754940256476402,0.05439912527799606,1.0
17.0,5.0,100.0,,97.5,0.03276624158024788,0.06208233907818794,1.0
17.0,6.0,100.0,,97.91666666666667,0.0367610864341259,0.08257222920656204,1.0
17.0,7.0,100.0,,98.21428571428571,0.04611262306571007,0.06301576644182205,1.0
17.0,8.0,73.1199951171875,,98.4375,0.03605201467871666,0.051141560077667236,1.0
18.0,1.0,100.0,,100.0,0.04511181265115738,0.06789951026439667,1.0
18.0,2.0,100.0,,100.0,0.04676248878240585,0.05836188793182373,1.0
18.0,3.0,100.0,,100.0,0.04072314500808716,0.046489834785461426,1.0
18.0,4.0,100.0,,100.0,0.04210464283823967,0.05594116449356079,1.0
18.0,5.0,100.0,,100.0,0.03874007612466812,0.050864022225141525,1.0
18.0,6.0,100.0,,100.0,0.04273528605699539,0.06254490464925766,1.0
18.0,7.0,100.0,,100.0,0.042897868901491165,0.059732887893915176,1.0
18.0,8.0,71.76000213623047,,100.0,0.03899453580379486,0.04655642434954643,1.0
19.0,1.0,100.0,,100.0,0.04408920556306839,0.06344875693321228,1.0
19.0,2.0,100.0,,100.0,0.03374035283923149,0.050111137330532074,1.0
19.0,3.0,100.0,,100.0,0.03605510666966438,0.05540202930569649,1.0
19.0,4.0,100.0,,100.0,0.0361361987888813,0.061172664165496826,1.0
19.0,5.0,100.0,,100.0,0.035292282700538635,0.051877666264772415,1.0
19.0,6.0,85.71428680419922,,97.61904780069987,0.03660893067717552,0.05682012811303139,1.0
19.0,7.0,100.0,,97.95918382917132,0.04376309737563133,0.04813188314437866,1.0
19.0,8.0,71.3800048828125,,98.2142858505249,0.04289935156702995,0.05378803610801697,1.0
20.0,1.0,100.0,,100.0,0.04434644803404808,0.04962265118956566,1.0
20.0,2.0,100.0,,100.0,0.03888995945453644,0.04130779951810837,1.0
20.0,3.0,100.0,,100.0,0.03666800260543823,0.055024683475494385,1.0
20.0,4.0,100.0,,100.0,0.03672926500439644,0.04465795308351517,1.0
20.0,5.0,100.0,,100.0,0.03708435595035553,0.04205240309238434,1.0
20.0,6.0,100.0,,100.0,0.035703979432582855,0.059262651950120926,1.0
20.0,7.0,100.0,,100.0,0.04133528843522072,0.03843696042895317,1.0
20.0,8.0,68.38999938964844,,100.0,0.03623749315738678,0.04410681501030922,1.0
