Epoch,Batch,Iteration,Training_Accuracy,Validation_Accuracy,Weighted_Training_Accuracy,Unsupervised_Loss,Supervised_Loss
1.0,1.0,0.0,25.0,,25.0,0.0,2.3116793632507324
1.0,2.0,1.0,12.5,,18.75,0.0,2.2934632301330566
1.0,3.0,2.0,25.0,,20.833333333333332,0.0,2.3017654418945312
1.0,4.0,3.0,0.0,,15.625,0.0,2.3123393058776855
1.0,5.0,4.0,0.0,,12.5,0.0,2.280128002166748
1.0,6.0,5.0,14.285715103149414,,12.797619183858236,0.0,2.343658924102783
1.0,7.0,6.0,0.0,,10.969387871878487,0.0,2.3073365688323975
1.0,8.0,7.0,14.285715103149414,,11.383928775787354,0.0,2.3130414485931396
1.0,8.0,8.0,14.285715103149414,11.300000190734863,11.746652066707611,0.0,2.3130414485931396
2.0,1.0,9.0,25.0,,25.0,0.0,2.2974886894226074
2.0,2.0,10.0,12.5,,18.75,0.0,2.2826380729675293
2.0,3.0,11.0,25.0,,20.833333333333332,0.0,2.281920909881592
2.0,4.0,12.0,0.0,,15.625,0.0,2.3344597816467285
2.0,5.0,13.0,28.571430206298828,,18.214286041259765,0.0,2.2436935901641846
2.0,6.0,14.0,0.0,,15.178571701049805,0.0,2.3112502098083496
2.0,7.0,15.0,0.0,,13.010204315185547,0.0,2.3268847465515137
2.0,8.0,16.0,14.285715103149414,,13.16964316368103,0.0,2.2904856204986572
2.0,8.0,17.0,14.285715103149414,10.699999809265137,13.309152156114578,0.0,2.2904856204986572
3.0,1.0,18.0,37.5,,37.5,0.0,2.239696741104126
3.0,2.0,19.0,0.0,,18.75,0.0,2.3525681495666504
3.0,3.0,20.0,37.5,,25.0,0.0,2.288888931274414
3.0,4.0,21.0,12.5,,21.875,0.0,2.30214262008667
3.0,5.0,22.0,0.0,,17.5,0.0,2.2638981342315674
3.0,6.0,23.0,28.571430206298828,,19.345238367716473,0.0,2.2965264320373535
3.0,7.0,24.0,0.0,,16.58163288661412,0.0,2.339956521987915
3.0,8.0,25.0,14.285715103149414,,16.29464316368103,0.0,2.2855310440063477
3.0,8.0,26.0,14.285715103149414,9.399999618530273,16.04352715611458,0.0,2.2855310440063477
4.0,1.0,27.0,25.0,,25.0,0.0,2.316253185272217
4.0,2.0,28.0,12.5,,18.75,0.0,2.2910401821136475
4.0,3.0,29.0,25.0,,20.833333333333332,0.0,2.203403949737549
4.0,4.0,30.0,12.5,,18.75,0.0,2.2721447944641113
4.0,5.0,31.0,28.571430206298828,,20.714286041259765,0.0,2.251014232635498
4.0,6.0,32.0,0.0,,17.261905034383137,0.0,2.2119154930114746
4.0,7.0,33.0,0.0,,14.795918600899833,0.0,2.36523175239563
4.0,8.0,34.0,14.285715103149414,,14.73214316368103,0.0,2.2671875953674316
4.0,8.0,35.0,14.285715103149414,9.399999618530273,14.676339656114578,0.0,2.2671875953674316
5.0,1.0,36.0,12.5,,12.5,0.0,2.385894775390625
5.0,2.0,37.0,25.0,,18.75,0.0,2.271968364715576
5.0,3.0,38.0,12.5,,16.666666666666668,0.0,2.2707443237304688
5.0,4.0,39.0,0.0,,12.5,0.0,2.381409168243408
5.0,5.0,40.0,28.571430206298828,,15.714286041259765,0.0,2.285949468612671
5.0,6.0,41.0,28.571430206298828,,17.85714340209961,0.0,2.2567005157470703
5.0,7.0,42.0,28.571430206298828,,19.3877558026995,0.0,2.2190730571746826
5.0,8.0,43.0,28.571430206298828,,20.535715103149414,0.0,2.260526418685913
5.0,8.0,44.0,28.571430206298828,11.0,21.54017949104309,0.0,2.260526418685913
6.0,1.0,45.0,12.5,,12.5,0.0,2.3360276222229004
6.0,2.0,46.0,0.0,,6.25,0.0,2.343916654586792
6.0,3.0,47.0,25.0,,12.5,0.0,2.284976005554199
6.0,4.0,48.0,0.0,,9.375,0.0,2.2682108879089355
6.0,5.0,49.0,0.0,,7.5,0.0,2.2285306453704834
6.0,6.0,50.0,0.0,,6.25,0.0,2.3216865062713623
6.0,7.0,51.0,42.85714340209961,,11.479591914585658,0.0,2.188302516937256
6.0,8.0,52.0,28.571430206298828,,13.616071701049805,0.0,2.1901168823242188
6.0,8.0,53.0,28.571430206298828,10.699999809265137,15.485491514205933,0.0,2.1901168823242188
7.0,1.0,54.0,12.5,,12.5,0.0,2.2552335262298584
7.0,2.0,55.0,25.0,,18.75,0.0,2.2927801609039307
7.0,3.0,56.0,0.0,,12.5,0.0,2.347886085510254
7.0,4.0,57.0,0.0,,9.375,0.0,2.34774112701416
7.0,5.0,58.0,14.285715103149414,,10.357143020629882,0.0,2.154994249343872
7.0,6.0,59.0,0.0,,8.630952517191568,0.0,2.275157928466797
7.0,7.0,60.0,28.571430206298828,,11.479592187064034,0.0,2.173722743988037
7.0,8.0,61.0,28.571430206298828,,13.616071939468384,0.0,2.24906325340271
