Epoch,Batch,Iteration,Training_Accuracy,Validation_Accuracy,Weighted_Training_Accuracy,Unsupervised_Loss,Supervised_Loss
1.0,1.0,0.0,21.875,,21.875,0.0,2.2966291904449463
1.0,2.0,1.0,15.625,,18.75,0.0,2.2973999977111816
1.0,3.0,2.0,12.90322494506836,,16.801074981689453,0.0,2.3078958988189697
1.0,4.0,3.0,12.90322494506836,,15.82661247253418,0.0,2.301990032196045
1.0,5.0,4.0,6.45161247253418,,13.95161247253418,0.0,2.3439183235168457
1.0,6.0,5.0,25.80644989013672,,15.92741870880127,0.0,2.278433084487915
1.0,7.0,6.0,9.67741870880127,,15.034561565944127,0.0,2.286893844604492
1.0,8.0,7.0,6.45161247253418,,13.961692929267883,0.0,2.3021111488342285
1.0,8.0,8.0,6.45161247253418,8.90000057220459,13.02293287217617,0.0,2.3021111488342285
2.0,1.0,9.0,15.625,,15.625,0.0,2.2564384937286377
2.0,2.0,10.0,15.625,,15.625,0.0,2.312898635864258
2.0,3.0,11.0,3.22580623626709,,11.49193541208903,0.0,2.312925338745117
2.0,4.0,12.0,9.67741870880127,,11.03830623626709,0.0,2.320767641067505
2.0,5.0,13.0,12.90322494506836,,11.411289978027344,0.0,2.2963240146636963
2.0,6.0,14.0,22.580644607543945,,13.272849082946777,0.0,2.229177713394165
2.0,7.0,15.0,22.580644607543945,,14.60253415788923,0.0,2.295740842819214
2.0,8.0,16.0,9.67741870880127,,13.986894726753235,0.0,2.2940661907196045
2.0,8.0,17.0,9.67741870880127,8.90000057220459,13.44821022450924,0.0,2.2940661907196045
3.0,1.0,18.0,18.75,,18.75,0.0,2.237147092819214
3.0,2.0,19.0,9.375,,14.0625,0.0,2.263634204864502
3.0,3.0,20.0,16.129032135009766,,14.751344045003256,0.0,2.288663148880005
3.0,4.0,21.0,12.90322494506836,,14.289314270019531,0.0,2.341555595397949
3.0,5.0,22.0,19.35483741760254,,15.302418899536132,0.0,2.2553412914276123
3.0,6.0,23.0,16.129032135009766,,15.440187772115072,0.0,2.290558338165283
3.0,7.0,24.0,3.22580623626709,,13.695276124136788,0.0,2.3425393104553223
3.0,8.0,25.0,16.129032135009766,,13.99949562549591,0.0,2.2576563358306885
3.0,8.0,26.0,16.129032135009766,8.90000057220459,14.265687689185143,0.0,2.2576563358306885
4.0,1.0,27.0,15.625,,15.625,0.0,2.2461118698120117
4.0,2.0,28.0,9.375,,12.5,0.0,2.2713351249694824
4.0,3.0,29.0,12.90322494506836,,12.634408315022787,0.0,2.2352545261383057
4.0,4.0,30.0,9.67741870880127,,11.895160913467407,0.0,2.320852041244507
4.0,5.0,31.0,12.90322494506836,,12.096773719787597,0.0,2.276498556137085
4.0,6.0,32.0,16.129032135009766,,12.768816788991293,0.0,2.279937982559204
4.0,7.0,33.0,16.129032135009766,,13.248847552708217,0.0,2.246394634246826
4.0,8.0,34.0,19.35483741760254,,14.012096285820007,0.0,2.2257158756256104
4.0,8.0,35.0,19.35483741760254,8.90000057220459,14.679938927292824,0.0,2.2257158756256104
5.0,1.0,36.0,9.375,,9.375,0.0,2.32783579826355
5.0,2.0,37.0,6.25,,7.8125,0.0,2.3234357833862305
5.0,3.0,38.0,12.90322494506836,,9.509408315022787,0.0,2.2686705589294434
5.0,4.0,39.0,22.580644607543945,,12.777217388153076,0.0,2.244588613510132
