Epoch,Batch,Iteration,Training_Accuracy,Validation_Accuracy,Weighted_Training_Accuracy,Unsupervised_Loss,Supervised_Loss
1.0,1.0,0.0,25.0,,25.0,0.0,2.2860240936279297
1.0,2.0,1.0,12.5,,18.75,0.0,2.316028594970703
1.0,3.0,2.0,0.0,,12.5,0.0,2.3142011165618896
1.0,4.0,3.0,12.5,,12.5,0.0,2.312828540802002
1.0,5.0,4.0,14.285715103149414,,12.857143020629882,0.0,2.3369860649108887
1.0,6.0,5.0,0.0,,10.714285850524902,0.0,2.310589075088501
1.0,7.0,6.0,0.0,,9.183673586164202,0.0,2.3132996559143066
1.0,8.0,7.0,28.571430206298828,,11.60714316368103,0.0,2.2984678745269775
1.0,8.0,8.0,28.571430206298828,10.800000190734863,13.727679044008255,0.0,2.2984678745269775
2.0,1.0,9.0,0.0,,0.0,0.0,2.3484182357788086
2.0,2.0,10.0,37.5,,18.75,0.0,2.2876667976379395
2.0,3.0,11.0,0.0,,12.5,0.0,2.311652183532715
2.0,4.0,12.0,25.0,,15.625,0.0,2.2939367294311523
2.0,5.0,13.0,14.285715103149414,,15.357143020629882,0.0,2.2810022830963135
2.0,6.0,14.0,0.0,,12.797619183858236,0.0,2.3025553226470947
2.0,7.0,15.0,28.571430206298828,,15.051020758492607,0.0,2.2699530124664307
2.0,8.0,16.0,0.0,,13.16964316368103,0.0,2.325622081756592
2.0,8.0,17.0,0.0,10.699999809265137,11.523437768220901,0.0,2.325622081756592
3.0,1.0,18.0,12.5,,12.5,0.0,2.292881488800049
3.0,2.0,19.0,0.0,,6.25,0.0,2.2800979614257812
3.0,3.0,20.0,12.5,,8.333333333333334,0.0,2.2709288597106934
3.0,4.0,21.0,37.5,,15.625,0.0,2.270486831665039
3.0,5.0,22.0,14.285715103149414,,15.357143020629882,0.0,2.3168911933898926
3.0,6.0,23.0,28.571430206298828,,17.559524218241375,0.0,2.2848398685455322
3.0,7.0,24.0,0.0,,15.051020758492607,0.0,2.3367505073547363
3.0,8.0,25.0,0.0,,13.16964316368103,0.0,2.3069005012512207
3.0,8.0,26.0,0.0,10.699999809265137,11.523437768220901,0.0,2.3069005012512207
4.0,1.0,27.0,0.0,,0.0,0.0,2.301168441772461
4.0,2.0,28.0,25.0,,12.5,0.0,2.27241849899292
4.0,3.0,29.0,0.0,,8.333333333333334,0.0,2.225628614425659
4.0,4.0,30.0,25.0,,12.5,0.0,2.3082516193389893
4.0,5.0,31.0,14.285715103149414,,12.857143020629882,0.0,2.286085844039917
4.0,6.0,32.0,42.85714340209961,,17.85714308420817,0.0,2.229851722717285
4.0,7.0,33.0,14.285715103149414,,17.346939086914062,0.0,2.289973735809326
4.0,8.0,34.0,14.285715103149414,,16.96428608894348,0.0,2.40990948677063
4.0,8.0,35.0,14.285715103149414,10.899999618530273,16.629464715719223,0.0,2.40990948677063
5.0,1.0,36.0,12.5,,12.5,0.0,2.3183341026306152
5.0,2.0,37.0,12.5,,12.5,0.0,2.3115100860595703
5.0,3.0,38.0,25.0,,16.666666666666668,0.0,2.225217342376709
5.0,4.0,39.0,12.5,,15.625,0.0,2.1694228649139404
5.0,5.0,40.0,14.285715103149414,,15.357143020629882,0.0,2.3370089530944824
5.0,6.0,41.0,0.0,,12.797619183858236,0.0,2.257222890853882
5.0,7.0,42.0,0.0,,10.969387871878487,0.0,2.389549970626831
5.0,8.0,43.0,28.571430206298828,,13.16964316368103,0.0,2.183483362197876
5.0,8.0,44.0,28.571430206298828,10.699999809265137,15.094866544008255,0.0,2.183483362197876
6.0,1.0,45.0,0.0,,0.0,0.0,2.4442672729492188
6.0,2.0,46.0,12.5,,6.25,0.0,2.1721441745758057
6.0,3.0,47.0,25.0,,12.5,0.0,2.3267273902893066
6.0,4.0,48.0,12.5,,12.5,0.0,2.2331342697143555
6.0,5.0,49.0,14.285715103149414,,12.857143020629882,0.0,2.3120992183685303
6.0,6.0,50.0,0.0,,10.714285850524902,0.0,2.2469422817230225
6.0,7.0,51.0,0.0,,9.183673586164202,0.0,2.291299343109131
6.0,8.0,52.0,42.85714340209961,,13.392857313156128,0.0,2.217916965484619
