Epoch,Batch,Training_Accuracy,Validation_Accuracy,Weighted_Training_Accuracy,Divergence_Loss,Supervised_Loss,TSA_Limit
1.0,1.0,12.5,,12.5,0.012726400047540665,0.23993448913097382,0.1
1.0,2.0,12.5,,12.5,0.006210040301084518,0.23493406176567078,0.10562500000000001
1.0,3.0,12.5,,12.5,0.015142001211643219,0.22990840673446655,0.11125
1.0,4.0,0.0,,9.375,0.00888560339808464,0.23369359970092773,0.116875
1.0,5.0,14.285715103149414,,10.357143020629882,0.023179637268185616,0.22890867292881012,0.12250000000000001
1.0,6.0,14.285715103149414,,11.011905034383139,0.013665164820849895,0.23021575808525085,0.12812500000000002
1.0,7.0,0.0,,9.438775743756976,0.0006252945167943835,0.2298104465007782,0.13375
1.0,8.0,14.285715103149414,15.760000228881836,10.04464316368103,0.000809615186881274,0.2303667813539505,0.139375
2.0,1.0,25.0,,25.0,0.0007777976570650935,0.22954967617988586,0.14500000000000002
2.0,2.0,12.5,,18.75,0.0005232773837633431,0.2286512404680252,0.150625
2.0,3.0,0.0,,12.5,0.0006610446143895388,0.2309430092573166,0.15625
2.0,4.0,12.5,,12.5,0.0005568162305280566,0.22812028229236603,0.16187500000000002
2.0,5.0,0.0,,10.0,0.0012813098728656769,0.2322949767112732,0.1675
2.0,6.0,14.285715103149414,,10.714285850524902,0.00033194496063515544,0.22908055782318115,0.17312500000000003
2.0,7.0,0.0,,9.183673586164202,0.0003437777340877801,0.2297903597354889,0.17875000000000002
2.0,8.0,14.285715103149414,20.630001068115234,9.821428775787354,0.00029273697873577476,0.23065511882305145,0.184375
3.0,1.0,37.5,,37.5,0.00019262370187789202,0.22945952415466309,0.19
3.0,2.0,12.5,,25.0,0.0001453177974326536,0.22929330170154572,0.195625
3.0,3.0,25.0,,25.0,0.00023115210933610797,0.22968292236328125,0.20125
3.0,4.0,12.5,,21.875,0.00019523412629496306,0.22917604446411133,0.206875
3.0,5.0,14.285715103149414,,20.357143020629884,0.0001999378582695499,0.23069608211517334,0.21250000000000002
3.0,6.0,42.85714340209961,,24.10714308420817,0.0001841731573222205,0.2288885861635208,0.218125
3.0,7.0,14.285715103149414,,22.70408194405692,0.00020363042131066322,0.229050874710083,0.22375
3.0,8.0,42.85714340209961,21.28999900817871,25.223214626312256,0.00015220887144096196,0.22910617291927338,0.229375
4.0,1.0,25.0,,25.0,0.00021456681133713573,0.22878947854042053,0.23500000000000001
4.0,2.0,0.0,,12.5,0.00010859532631002367,0.22939863801002502,0.240625
4.0,3.0,25.0,,16.666666666666668,0.000215638690860942,0.2291269302368164,0.24625000000000002
4.0,4.0,37.5,,21.875,0.00030260777566581964,0.22889213263988495,0.251875
4.0,5.0,14.285715103149414,,20.357143020629884,0.00041592546040192246,0.22982461750507355,0.2575
4.0,6.0,28.571430206298828,,21.72619088490804,0.00031057337764650583,0.22772422432899475,0.263125
4.0,7.0,57.142860412597656,,26.785715103149414,0.0002182559692300856,0.2271595597267151,0.26875000000000004
4.0,8.0,28.571430206298828,17.56999969482422,27.00892949104309,0.0007051399443298578,0.22749347984790802,0.27437500000000004
5.0,1.0,25.0,,25.0,0.000702989287674427,0.22747984528541565,0.28
5.0,2.0,12.5,,18.75,0.0011587513145059347,0.22914913296699524,0.285625
5.0,3.0,25.0,,20.833333333333332,0.0006884206086397171,0.22710923850536346,0.29125
5.0,4.0,25.0,,21.875,0.00030465659801848233,0.22742681205272675,0.296875
5.0,5.0,42.85714340209961,,26.07142868041992,0.001202719984576106,0.22594887018203735,0.3025
5.0,6.0,57.142860412597656,,31.25000063578288,0.002509057754650712,0.22522203624248505,0.308125
5.0,7.0,57.142860412597656,,34.94898060389927,0.0008831021259538829,0.22476612031459808,0.31375
5.0,8.0,14.285715103149414,31.0,32.36607241630554,0.00152313569560647,0.22648154199123383,0.31937499999999996
6.0,1.0,25.0,,25.0,0.0006333491182886064,0.22581768035888672,0.325
6.0,2.0,25.0,,25.0,0.001507990644313395,0.22448940575122833,0.330625
6.0,3.0,37.5,,29.166666666666668,0.0008032526820898056,0.2236787974834442,0.33625000000000005
6.0,4.0,37.5,,31.25,0.003031807718798518,0.2266886681318283,0.34187500000000004
6.0,5.0,42.85714340209961,,33.57142868041992,0.0028837856370955706,0.2250629961490631,0.34750000000000003
6.0,6.0,57.142860412597656,,37.500000635782875,0.002958707744255662,0.22151444852352142,0.353125
6.0,7.0,28.571430206298828,,36.22449057442801,0.002162167802453041,0.22051432728767395,0.35875
6.0,8.0,28.571430206298828,47.630001068115234,35.267858028411865,0.0018269552383571863,0.22145076096057892,0.364375
