Epoch,Batch,Iteration,Training_Accuracy,Validation_Accuracy,Weighted_Training_Accuracy,Unsupervised_Loss,Supervised_Loss
1.0,1.0,0.0,0.0,,0.0,0.0003470199881121516,2.317845344543457
1.0,2.0,1.0,37.5,,18.75,0.00018889669445343316,2.300060749053955
1.0,3.0,2.0,25.0,,20.833333333333332,0.0001719172578305006,2.305098056793213
1.0,4.0,3.0,50.0,,28.125,0.00016758611309342086,2.2967114448547363
1.0,5.0,4.0,0.0,,22.5,0.0001824962382670492,2.31208872795105
1.0,6.0,5.0,0.0,,18.75,0.00016945088282227516,2.3116302490234375
1.0,7.0,6.0,0.0,,16.071428571428573,0.00014997951802797616,2.2979159355163574
1.0,8.0,7.0,0.0,,14.062500000000002,0.00014816378825344145,2.323885202407837
1.0,8.0,8.0,0.0,9.399999618530273,12.304687500000002,0.00014816378825344145,2.323885202407837
2.0,1.0,9.0,12.5,9.399999618530273,12.5,0.00011551335046533495,2.3011116981506348
2.0,2.0,10.0,12.5,9.399999618530273,12.5,9.145561489276588e-05,2.306544065475464
2.0,3.0,11.0,12.5,9.399999618530273,12.5,7.518292841268703e-05,2.297574043273926
2.0,4.0,12.0,25.0,9.399999618530273,15.625,6.825517630204558e-05,2.297555446624756
2.0,5.0,13.0,14.285715103149414,9.399999618530273,15.357143020629882,6.810679042246193e-05,2.294914722442627
2.0,6.0,14.0,14.285715103149414,9.399999618530273,15.178571701049805,7.548965368187055e-05,2.3047637939453125
2.0,7.0,15.0,28.571430206298828,9.399999618530273,17.091837201799667,7.208425085991621e-05,2.2982499599456787
2.0,8.0,16.0,0.0,9.399999618530273,14.955357551574709,8.108596375677735e-05,2.2979652881622314
2.0,8.0,17.0,0.0,9.399999618530273,13.08593785762787,8.108596375677735e-05,2.2979652881622314
3.0,1.0,18.0,0.0,9.399999618530273,0.0,7.790356175974011e-05,2.3115291595458984
3.0,2.0,19.0,25.0,9.399999618530273,12.5,8.727649401407689e-05,2.291282892227173
3.0,3.0,20.0,12.5,9.399999618530273,12.5,9.476691047893837e-05,2.3108253479003906
3.0,4.0,21.0,0.0,9.399999618530273,9.375,0.00010294489766238257,2.2886850833892822
