Epoch,Batch,Iteration,Training_Accuracy,Validation_Accuracy,Weighted_Training_Accuracy,Unsupervised_Loss,Supervised_Loss
1.0,1.0,0.0,21.875,,21.875,0.00023857085034251213,2.310084342956543
1.0,2.0,1.0,25.0,,23.4375,0.0001967599819181487,2.278531312942505
1.0,3.0,2.0,9.375,,18.75,0.0002134702226612717,2.3529224395751953
1.0,4.0,3.0,9.375,,16.40625,0.0001652920909691602,2.253200054168701
1.0,5.0,4.0,9.375,,15.0,0.00010773174290079623,2.256171464920044
1.0,6.0,5.0,15.625,,15.104166666666666,9.125805081566796e-05,2.271850109100342
1.0,7.0,6.0,12.5,,14.732142857142858,9.360533294966444e-05,2.3215129375457764
1.0,8.0,7.0,3.125,,13.28125,9.340544056612998e-05,2.314124345779419
1.0,9.0,8.0,12.5,,13.194444444444445,6.777998351026326e-05,2.29140043258667
1.0,10.0,9.0,9.375,,12.8125,5.0476170144975185e-05,2.2865347862243652
1.0,11.0,10.0,21.875,,13.636363636363637,3.3937947591766715e-05,2.252981662750244
1.0,12.0,11.0,18.75,,14.0625,3.364590520504862e-05,2.285860538482666
1.0,13.0,12.0,18.75,,14.423076923076923,4.0819217247189954e-05,2.304492473602295
1.0,14.0,13.0,15.625,,14.508928571428571,2.7015612431569025e-05,2.2666945457458496
1.0,15.0,14.0,12.5,,14.375,4.4074309698771685e-05,2.2844505310058594
1.0,16.0,15.0,18.75,,14.6484375,4.199950126348995e-05,2.277430534362793
1.0,17.0,16.0,28.125,,15.441176470588236,7.248533802339807e-05,2.2449893951416016
1.0,18.0,17.0,25.0,,15.972222222222221,7.825573266018182e-05,2.251394510269165
1.0,19.0,18.0,18.75,,16.11842105263158,0.00010693323565647006,2.170530319213867
1.0,20.0,19.0,3.125,,15.46875,0.0002299754851264879,2.3208580017089844
1.0,21.0,20.0,9.375,,15.178571428571429,0.00012583498028106987,2.3015170097351074
1.0,22.0,21.0,12.5,,15.056818181818182,0.00010190632747253403,2.274099588394165
1.0,23.0,22.0,12.5,,14.945652173913043,8.036033250391483e-05,2.241414785385132
1.0,24.0,23.0,6.25,,14.583333333333334,2.191061867051758e-05,2.3144750595092773
1.0,25.0,24.0,12.5,,14.5,2.9555918445112184e-05,2.2895548343658447
1.0,26.0,25.0,15.625,,14.54326923076923,2.0938639863743447e-05,2.2803561687469482
1.0,27.0,26.0,12.5,,14.467592592592593,1.6473804862471297e-05,2.252995729446411
1.0,28.0,27.0,3.125,,14.0625,2.21407572098542e-05,2.310789108276367
1.0,29.0,28.0,21.875,,14.331896551724139,4.6164252125890926e-05,2.2171878814697266
1.0,30.0,29.0,6.25,,14.0625,0.00022865943901706487,2.264833450317383
1.0,31.0,30.0,15.625,,14.112903225806452,0.0001018889743136242,2.2350125312805176
1.0,32.0,31.0,9.375,,13.96484375,0.00010873781138798222,2.195375680923462
1.0,33.0,32.0,15.625,,14.015151515151516,0.00015008181799203157,2.127530097961426
1.0,34.0,33.0,21.875,,14.246323529411764,0.0002918014652095735,2.0976405143737793
1.0,35.0,34.0,15.625,,14.285714285714286,0.00026614556554704905,2.1384963989257812
1.0,36.0,35.0,12.5,,14.23611111111111,0.00044799287570640445,2.1157479286193848
