Epoch,Batch,Training_Accuracy,Validation_Accuracy,Weighted_Training_Accuracy,Divergence_Loss,Supervised_Loss,TSA_Limit
1.0,1.0,0.0,,0.0,0.1805466115474701,0.23716852068901062,0.1
1.0,2.0,0.0,,0.0,0.42448675632476807,0.2316320836544037,0.1139532066951324
1.0,3.0,12.5,,4.166666666666667,0.07853295654058456,0.22983627021312714,0.12769008897129028
1.0,4.0,0.0,,3.125,0.014998015016317368,0.2293597161769867,0.14121400062773048
1.0,5.0,0.0,,2.5,0.00481471698731184,0.23015297949314117,0.15452824346787178
1.0,6.0,0.0,,2.0833333333333335,0.002128330525010824,0.23001213371753693,0.16763606810541565
1.0,7.0,0.0,,1.7857142857142858,0.0015341389225795865,0.2306196242570877,0.18054067475796926
1.0,8.0,8.979999542236328,,1.5625,0.0011886697029694915,0.23047246038913727,0.1932452140283646
2.0,1.0,12.5,,12.5,0.0012771508190780878,0.23034949600696564,0.2057527876738641
2.0,2.0,12.5,,12.5,0.001133405021391809,0.23036357760429382,0.21806644936344116
2.0,3.0,0.0,,8.333333333333334,0.0009285772684961557,0.23030510544776917,0.23018920542331975
2.0,4.0,0.0,,6.25,0.0005962387076579034,0.23075194656848907,0.24212401557095586
2.0,5.0,14.285715103149414,,7.8571430206298825,0.0005421306123025715,0.23027807474136353,0.2538737936376397
2.0,6.0,14.285715103149414,,8.928571701049805,0.0003452574892435223,0.23017068207263947,0.2654414082798942
2.0,7.0,14.285715103149414,,9.69387790134975,0.0002299619372934103,0.23013266921043396,0.2768296836798453
2.0,8.0,11.270000457763672,,8.48214316368103,0.00016766776388976723,0.23017725348472595,0.2880414002347337
3.0,1.0,25.0,,25.0,0.00011379897478036582,0.2301352322101593,0.2990792952357356
3.0,2.0,12.5,,18.75,8.755016460781917e-05,0.23025831580162048,0.309946063536262
3.0,3.0,12.5,,16.666666666666668,6.112809205660596e-05,0.23031647503376007,0.3206443582098934
