Epoch,Batch,Iteration,Training_Accuracy,Validation_Accuracy,Weighted_Training_Accuracy,Unsupervised_Loss,Supervised_Loss
1.0,1.0,0.0,18.75,,18.75,0.0010479182237759233,2.317228317260742
1.0,2.0,1.0,12.5,,15.625,0.0006805259035900235,2.2889320850372314
1.0,3.0,2.0,9.67741870880127,,13.642472902933756,0.0013694243971258402,2.3234949111938477
1.0,4.0,3.0,3.22580623626709,,11.03830623626709,0.0012893939856439829,2.3112192153930664
1.0,5.0,4.0,12.90322494506836,,11.411289978027344,0.001011512242257595,2.3054683208465576
1.0,6.0,5.0,9.67741870880127,,11.122311433156332,0.0008069724426604807,2.3162953853607178
1.0,7.0,6.0,9.67741870880127,,10.915898186819893,0.0005700048641301692,2.2974276542663574
1.0,8.0,7.0,9.67741870880127,,10.761088252067566,0.0004927124246023595,2.3036282062530518
1.0,8.0,8.0,9.67741870880127,8.90000057220459,10.625629559159279,0.0004927124246023595,2.3036282062530518
2.0,1.0,9.0,18.75,,18.75,0.00042445084545761347,2.2946794033050537
2.0,2.0,10.0,21.875,,20.3125,0.00042557314736768603,2.284018039703369
2.0,3.0,11.0,19.35483741760254,,19.993279139200848,0.0005432991310954094,2.2926852703094482
2.0,4.0,12.0,6.45161247253418,,16.60786247253418,0.0008018112857826054,2.2996668815612793
2.0,5.0,13.0,12.90322494506836,,15.866934967041015,0.0011975676752626896,2.2916088104248047
2.0,6.0,14.0,12.90322494506836,,15.37298329671224,0.0015966953942552209,2.2914211750030518
2.0,7.0,15.0,9.67741870880127,,14.559331212724958,0.002232430037111044,2.3123385906219482
2.0,8.0,16.0,9.67741870880127,,13.949092149734497,0.002321242820471525,2.2974376678466797
2.0,8.0,17.0,9.67741870880127,8.90000057220459,13.415132969617844,0.002321242820471525,2.2974376678466797
3.0,1.0,18.0,6.25,,6.25,0.0023091603070497513,2.3121285438537598
3.0,2.0,19.0,15.625,,10.9375,0.0016670108307152987,2.286959171295166
3.0,3.0,20.0,12.90322494506836,,11.59274164835612,0.0013732818188145757,2.3060173988342285
3.0,4.0,21.0,19.35483741760254,,13.533265590667725,0.0010090840514749289,2.278106212615967
3.0,5.0,22.0,16.129032135009766,,14.052418899536132,0.0009692091261968017,2.2879891395568848
3.0,6.0,23.0,16.129032135009766,,14.398521105448404,0.0008749152766540647,2.2661099433898926
3.0,7.0,24.0,19.35483741760254,,15.106566292898995,0.0012417258694767952,2.2664389610290527
3.0,8.0,25.0,6.45161247253418,,14.024697065353394,0.0017419591313228011,2.315227746963501
3.0,8.0,26.0,6.45161247253418,8.90000057220459,13.078061491250992,0.0017419591313228011,2.315227746963501
4.0,1.0,27.0,31.25,,31.25,0.0024772384203970432,2.2281594276428223
4.0,2.0,28.0,21.875,,26.5625,0.0037084068171679974,2.240934371948242
4.0,3.0,29.0,9.67741870880127,,20.934139569600422,0.007385185919702053,2.2984323501586914
4.0,4.0,30.0,9.67741870880127,,18.119959354400635,0.009460758417844772,2.341393232345581
4.0,5.0,31.0,9.67741870880127,,16.43145122528076,0.006746628321707249,2.2925238609313965
4.0,6.0,32.0,12.90322494506836,,15.843413511912027,0.004600058309733868,2.247695207595825
4.0,7.0,33.0,12.90322494506836,,15.423386573791504,0.003245685948058963,2.2949447631835938
4.0,8.0,34.0,3.22580623626709,,13.898689031600952,0.0022637387737631798,2.3257999420166016
4.0,8.0,35.0,3.22580623626709,8.90000057220459,12.56457868218422,0.0022637387737631798,2.3257999420166016
5.0,1.0,36.0,12.5,,12.5,0.0013983764220029116,2.2826685905456543
5.0,2.0,37.0,15.625,,14.0625,0.0009976563742384315,2.288445472717285
5.0,3.0,38.0,9.67741870880127,,12.60080623626709,0.0007417069864459336,2.2771387100219727
5.0,4.0,39.0,9.67741870880127,,11.869959354400635,0.0005835514748468995,2.2965478897094727
5.0,5.0,40.0,19.35483741760254,,13.366934967041015,0.0005918981623835862,2.275665760040283
5.0,6.0,41.0,12.90322494506836,,13.289649963378906,0.0007003297796472907,2.3077147006988525
5.0,7.0,42.0,19.35483741760254,,14.156105313982282,0.0007224929286167026,2.2709267139434814
5.0,8.0,43.0,12.90322494506836,,13.999495267868042,0.0009177655447274446,2.2681820392608643
5.0,8.0,44.0,12.90322494506836,8.90000057220459,13.862461477518082,0.0009177655447274446,2.2681820392608643
6.0,1.0,45.0,9.375,,9.375,0.0015323710395023227,2.298520565032959
6.0,2.0,46.0,15.625,,12.5,0.0023441466037184,2.2724380493164062
6.0,3.0,47.0,3.22580623626709,,9.408602078755697,0.0032786394003778696,2.342775821685791
6.0,4.0,48.0,12.90322494506836,,10.282257795333862,0.0025081243366003036,2.2202680110931396
6.0,5.0,49.0,12.90322494506836,,10.806451225280762,0.0037360803689807653,2.2357242107391357
6.0,6.0,50.0,19.35483741760254,,12.23118225733439,0.00490874657407403,2.2345452308654785
6.0,7.0,51.0,19.35483741760254,,13.24884728022984,0.007240951526910067,2.246537923812866
6.0,8.0,52.0,19.35483741760254,,14.012096047401428,0.00946397427469492,2.3196933269500732
6.0,8.0,53.0,19.35483741760254,8.90000057220459,14.679938718676567,0.00946397427469492,2.3196933269500732
7.0,1.0,54.0,21.875,,21.875,0.00730575667694211,2.185106039047241
7.0,2.0,55.0,15.625,,18.75,0.008679096587002277,2.2934374809265137
7.0,3.0,56.0,12.90322494506836,,16.801074981689453,0.006344000343233347,2.2115797996520996
7.0,4.0,57.0,12.90322494506836,,15.82661247253418,0.006220143288373947,2.2427239418029785
7.0,5.0,58.0,12.90322494506836,,15.241934967041015,0.005892154294997454,2.325619697570801
7.0,6.0,59.0,12.90322494506836,,14.852149963378906,0.004275703802704811,2.2648253440856934
7.0,7.0,60.0,9.67741870880127,,14.112902641296387,0.0032532361801713705,2.2526957988739014
7.0,8.0,61.0,12.90322494506836,,13.961692929267883,0.0023911437019705772,2.257769823074341
7.0,8.0,62.0,12.90322494506836,8.90000057220459,13.829384431242943,0.0023911437019705772,2.257769823074341
8.0,1.0,63.0,12.5,,12.5,0.002792117651551962,2.2514724731445312
8.0,2.0,64.0,12.5,,12.5,0.002839411608874798,2.229569673538208
8.0,3.0,65.0,22.580644607543945,,15.860214869181315,0.006662396248430014,2.1441843509674072
8.0,4.0,66.0,9.67741870880127,,14.314515829086304,0.020137127488851547,2.2526090145111084
8.0,5.0,67.0,12.90322494506836,,14.032257652282714,0.02463366650044918,2.211155652999878
8.0,6.0,68.0,16.129032135009766,,14.381720066070557,0.02199510671198368,2.2444355487823486
8.0,7.0,69.0,12.90322494506836,,14.170506477355957,0.011283553205430508,2.217961549758911
8.0,8.0,70.0,16.129032135009766,,14.415322184562683,0.005663294345140457,2.283860206604004
8.0,8.0,71.0,16.129032135009766,15.399999618530273,14.629535928368568,0.005663294345140457,2.283860206604004
9.0,1.0,72.0,28.125,,28.125,0.0037101032212376595,2.177718162536621
9.0,2.0,73.0,21.875,,25.0,0.004629314877092838,2.242372512817383
9.0,3.0,74.0,16.129032135009766,,22.043010711669922,0.007511529140174389,2.2546489238739014
9.0,4.0,75.0,12.90322494506836,,19.75806427001953,0.014269383624196053,2.2856552600860596
9.0,5.0,76.0,22.580644607543945,,20.322580337524414,0.015371831133961678,2.1359167098999023
9.0,6.0,77.0,25.80644989013672,,21.236558596293133,0.01694446988403797,2.2015528678894043
9.0,7.0,78.0,16.129032135009766,,20.506911958966935,0.012730762362480164,2.2190353870391846
9.0,8.0,79.0,22.580644607543945,,20.766128540039062,0.009368067607283592,2.245366334915161
9.0,8.0,80.0,22.580644607543945,18.0,20.992943048477173,0.009368067607283592,2.245366334915161
10.0,1.0,81.0,18.75,,18.75,0.00750017398968339,2.1862058639526367
10.0,2.0,82.0,18.75,,18.75,0.01001768559217453,2.166980028152466
10.0,3.0,83.0,22.580644607543945,,20.02688153584798,0.01830228604376316,2.123080253601074
10.0,4.0,84.0,16.129032135009766,,19.052419185638428,0.03151754289865494,2.4213802814483643
10.0,5.0,85.0,35.48387145996094,,22.33870964050293,0.013222974725067616,2.149961471557617
10.0,6.0,86.0,32.25806427001953,,23.99193541208903,0.0070567927323281765,2.211735248565674
10.0,7.0,87.0,25.80644989013672,,24.25115176609584,0.007219596765935421,2.1779046058654785
10.0,8.0,88.0,25.80644989013672,,24.445564031600952,0.007351447828114033,2.1850368976593018
10.0,8.0,89.0,25.80644989013672,17.5,24.615674763917923,0.007351447828114033,2.1850368976593018
